date,competition,match,market,selection,american_odds,decimal_odds,stake_units,model_probability,break_even_probability,edge_pp,estimated_ev,result,final_score,profit_units,model_version,notes
2026-08-16,Community Shield,Arsenal FC vs Manchester City,Moneyline,Arsenal FC,+152,2.52,0.5,0.4335,0.3968,3.67,0.0924,W,Arsenal 3-0 Manchester City,0.76,V1.2,Official tracked bet; regulation moneyline
